Date,Temp. [°C],Relative humidity [%],Rain [mm],Wind Speed [km/h],Wind Gusts [km/h],Solar Radiation [W/m²],Solar Irradiance [W/m²]
2016-09-01 19:00:00,19.8,71,0.0,5.4,18.7,0.0,0.0
2016-09-01 20:00:00,19.9,64,0.0,4.7,16.6,0.0,0.0
2016-09-01 21:00:00,19.6,64,0.0,2.1,13.7,0.0,0.0
2016-09-01 22:00:00,18.9,67,0.0,1.6,13.7,0.0,0.0
2016-09-01 23:00:00,18.6,69,0.0,1.3,13.7,0.0,0.0
2016-09-02 00:00:00,18.2,70,0.0,1.5,12.6,0.0,0.0
2016-09-02 01:00:00,17.9,72,0.0,1.9,13.0,0.0,0.0
2016-09-02 02:00:00,17.6,72,0.0,2.9,13.0,0.0,0.0
2016-09-02 03:00:00,17.4,73,0.0,3.0,13.3,0.0,0.0
2016-09-02 04:00:00,17.2,73,0.0,3.6,14.4,0.0,0.0
2016-09-02 05:00:00,17.4,74,0.0,3.0,17.3,18.0,141.8
2016-09-02 06:00:00,19.0,68,0.0,4.3,19.4,95.0,340.1
2016-09-02 07:00:00,20.1,66,0.0,5.8,23.0,230.0,494.7
2016-09-02 08:00:00,21.4,60,0.0,7.9,27.4,349.0,558.8
2016-09-02 09:00:00,21.7,59,0.0,8.2,28.8,302.0,404.1
2016-09-02 10:00:00,23.0,55,0.0,7.2,29.5,511.0,619.4
2016-09-02 11:00:00,23.5,54,0.0,8.7,29.5,453.0,531.6
2016-09-02 12:00:00,24.1,54,0.0,9.2,33.1,540.0,653.1
2016-09-02 13:00:00,23.1,58,0.3,8.1,35.3,476.0,633.9
2016-09-02 14:00:00,22.5,61,0.5,5.0,32.0,305.0,484.6
2016-09-02 15:00:00,22.6,59,0.0,4.6,27.4,213.0,452.5
2016-09-02 16:00:00,21.5,63,0.2,4.5,24.5,50.0,175.1
2016-09-02 17:00:00,20.5,69,0.3,3.2,21.6,13.0,100.0
2016-09-02 18:00:00,19.8,74,0.0,3.0,16.6,0.0,0.0
2016-09-02 19:00:00,19.1,79,0.0,2.9,18.4,0.0,0.0
2016-09-02 20:00:00,19.0,77,0.0,2.1,17.3,0.0,0.0
2016-09-02 21:00:00,18.6,78,0.0,2.2,18.4,0.0,0.0
2016-09-02 22:00:00,18.0,80,0.0,1.9,19.1,0.0,0.0
2016-09-02 23:00:00,17.5,80,0.0,1.5,19.4,0.0,0.0
2016-09-03 00:00:00,17.2,78,0.0,1.9,19.8,0.0,0.0
2016-09-03 01:00:00,17.2,75,0.0,3.0,20.5,0.0,0.0
2016-09-03 02:00:00,17.1,73,0.0,3.5,20.9,0.0,0.0
2016-09-03 03:00:00,17.0,73,0.0,3.2,20.9,0.0,0.0
2016-09-03 04:00:00,16.7,74,0.0,3.2,20.5,0.0,0.0
2016-09-03 05:00:00,16.8,75,0.0,2.6,19.4,17.0,135.4
2016-09-03 06:00:00,18.3,72,0.0,4.0,21.2,115.0,415.8
2016-09-03 07:00:00,19.9,62,0.0,6.4,26.6,173.0,374.3
2016-09-03 08:00:00,21.4,55,0.0,7.8,31.0,365.0,587.0
2016-09-03 09:00:00,22.3,49,0.0,10.5,36.4,439.0,589.7
2016-09-03 10:00:00,23.0,46,0.0,10.8,38.5,525.0,638.8
2016-09-03 11:00:00,23.3,45,0.0,11.2,38.2,454.0,534.9
2016-09-03 12:00:00,23.4,44,0.0,10.6,37.1,436.0,529.7
2016-09-03 13:00:00,23.7,43,0.0,10.3,34.9,418.0,559.7
2016-09-03 14:00:00,23.6,43,0.0,9.5,33.1,360.0,575.9
2016-09-03 15:00:00,23.2,44,0.0,8.7,30.6,207.0,444.1
2016-09-03 16:00:00,22.6,46,0.0,5.4,25.9,117.0,416.8
2016-09-03 17:00:00,21.9,48,0.0,2.6,19.8,17.0,133.3
2016-09-03 18:00:00,20.9,53,0.0,2.9,17.3,0.0,0.0
2016-09-03 19:00:00,21.0,49,0.0,3.7,19.1,0.0,0.0
2016-09-03 20:00:00,20.5,50,0.0,2.5,18.4,0.0,0.0
2016-09-03 21:00:00,20.0,52,0.0,1.3,18.0,0.0,0.0
2016-09-03 22:00:00,19.5,53,0.0,0.7,18.0,0.0,0.0
2016-09-03 23:00:00,19.1,54,0.0,1.1,18.4,0.0,0.0
2016-09-04 00:00:00,18.8,55,0.0,1.5,18.7,0.0,0.0
2016-09-04 01:00:00,18.6,56,0.0,1.8,19.1,0.0,0.0
2016-09-04 02:00:00,18.3,56,0.0,1.5,19.1,0.0,0.0
2016-09-04 03:00:00,18.0,57,0.0,1.1,19.1,0.0,0.0
2016-09-04 04:00:00,17.7,57,0.0,1.1,18.7,0.0,0.0
2016-09-04 05:00:00,17.7,57,0.0,0.8,18.0,19.0,153.1
2016-09-04 06:00:00,18.9,62,0.0,2.9,20.5,124.0,453.0
2016-09-04 07:00:00,21.4,47,0.0,5.8,27.0,293.0,637.8
2016-09-04 08:00:00,22.6,42,0.0,8.2,32.4,440.0,710.9
2016-09-04 09:00:00,23.5,40,0.0,10.2,34.9,533.0,718.8
2016-09-04 10:00:00,24.0,39,0.0,9.9,36.0,575.0,702.3
2016-09-04 11:00:00,24.6,37,0.0,10.2,36.7,563.0,666.0
2016-09-04 12:00:00,24.8,36,0.0,10.0,36.7,424.0,517.5
2016-09-04 13:00:00,25.0,36,0.0,10.0,35.6,351.0,472.5
2016-09-04 14:00:00,24.7,36,0.0,9.1,33.8,271.0,436.6
2016-09-04 15:00:00,24.3,36,0.0,8.9,32.0,221.0,479.0
2016-09-04 16:00:00,23.4,39,0.0,7.1,29.2,91.0,330.1
2016-09-04 17:00:00,22.2,42,0.0,4.9,22.7,16.0,128.0
2016-09-04 18:00:00,20.6,55,0.0,5.0,18.0,0.0,0.0
2016-09-04 19:00:00,21.1,45,0.0,4.0,17.6,0.0,0.0
2016-09-04 20:00:00,20.5,46,0.0,2.6,15.1,0.0,0.0
2016-09-04 21:00:00,19.8,48,0.0,1.9,13.3,0.0,0.0
2016-09-04 22:00:00,19.1,51,0.0,2.5,11.9,0.0,0.0
2016-09-04 23:00:00,18.4,53,0.0,2.5,10.8,0.0,0.0
2016-09-05 00:00:00,17.7,56,0.0,3.0,9.7,0.0,0.0
2016-09-05 01:00:00,16.9,58,0.0,3.1,9.4,0.0,0.0
2016-09-05 02:00:00,16.1,62,0.0,3.5,9.4,0.0,0.0
2016-09-05 03:00:00,15.2,66,0.0,3.5,9.0,0.0,0.0
2016-09-05 04:00:00,14.4,70,0.0,3.5,10.1,0.0,0.0
2016-09-05 05:00:00,14.6,73,0.0,4.0,11.2,19.0,154.9
2016-09-05 06:00:00,19.3,58,0.0,3.6,13.3,117.0,431.8
2016-09-05 07:00:00,22.9,41,0.0,3.1,13.7,243.0,532.2
2016-09-05 08:00:00,24.6,36,0.0,3.1,16.9,401.0,650.9
2016-09-05 09:00:00,25.7,35,0.0,3.9,20.2,483.0,654.0
2016-09-05 10:00:00,27.0,32,0.0,5.1,25.2,669.0,820.3
2016-09-05 11:00:00,27.4,31,0.0,7.6,28.8,494.0,586.8
2016-09-05 12:00:00,27.2,32,0.0,9.3,32.8,408.0,500.2
2016-09-05 13:00:00,26.8,34,0.0,11.0,36.7,297.0,402.1
2016-09-05 14:00:00,26.3,36,0.0,12.2,41.0,277.0,449.5
2016-09-05 15:00:00,25.3,40,0.0,13.0,41.4,160.0,350.4
2016-09-05 16:00:00,24.3,44,0.0,12.1,40.0,75.0,277.1
2016-09-05 17:00:00,22.9,51,0.0,8.9,35.3,11.0,89.9
2016-09-05 18:00:00,21.6,58,0.0,7.7,28.1,0.0,0.0
2016-09-05 19:00:00,20.8,62,0.0,7.4,27.7,0.0,0.0
2016-09-05 20:00:00,19.9,69,0.0,7.2,25.9,0.0,0.0
2016-09-05 21:00:00,19.2,75,0.0,6.9,24.5,0.0,0.0
2016-09-05 22:00:00,18.7,80,0.0,6.4,23.8,0.0,0.0
2016-09-05 23:00:00,18.5,83,0.0,6.2,23.4,0.0,0.0
2016-09-06 00:00:00,18.2,86,0.0,5.5,23.4,0.0,0.0
2016-09-06 01:00:00,18.1,87,0.0,5.8,23.4,0.0,0.0
2016-09-06 02:00:00,17.8,90,0.0,4.8,23.0,0.0,0.0
2016-09-06 03:00:00,17.8,90,0.0,5.2,22.7,0.0,0.0
2016-09-06 04:00:00,17.6,91,0.0,6.0,22.3,0.0,0.0
2016-09-06 05:00:00,17.8,90,0.2,4.7,21.2,0.0,0.0
2016-09-06 06:00:00,19.0,84,0.4,3.7,22.3,2.0,7.5
2016-09-06 07:00:00,20.0,76,0.2,2.6,19.8,24.0,52.9
2016-09-06 08:00:00,20.9,71,0.4,3.1,23.4,55.0,89.7
2016-09-06 09:00:00,21.6,64,0.3,4.1,37.1,78.0,106.0
2016-09-06 10:00:00,21.0,69,0.6,3.1,37.8,30.0,36.9
2016-09-06 11:00:00,19.8,80,1.0,5.2,33.1,0.0,0.0
2016-09-06 12:00:00,19.2,85,1.1,6.5,26.3,0.0,0.0
2016-09-06 13:00:00,19.0,87,1.3,7.0,31.3,1.0,1.4
2016-09-06 14:00:00,18.8,87,1.5,6.6,34.9,1.0,1.6
2016-09-06 15:00:00,18.4,88,2.1,6.1,33.5,0.0,0.0
2016-09-06 16:00:00,18.2,89,1.3,6.3,33.1,1.0,3.8
2016-09-06 17:00:00,17.7,91,0.8,5.2,34.6,0.0,0.0
2016-09-06 18:00:00,17.3,93,1.0,5.0,32.4,0.0,0.0
2016-09-06 19:00:00,17.2,96,0.6,4.3,35.6,0.0,0.0
2016-09-06 20:00:00,17.0,96,0.4,4.1,22.0,0.0,0.0
2016-09-06 21:00:00,16.9,97,0.2,4.9,23.4,0.0,0.0
2016-09-06 22:00:00,16.7,97,0.6,4.9,31.3,0.0,0.0
2016-09-06 23:00:00,16.7,97,0.6,5.6,31.3,0.0,0.0
2016-09-07 00:00:00,16.6,97,0.9,6.0,30.2,0.0,0.0
2016-09-07 01:00:00,16.6,98,0.8,5.4,21.2,0.0,0.0
2016-09-07 02:00:00,16.5,97,0.9,5.2,37.1,0.0,0.0
2016-09-07 03:00:00,16.5,97,1.7,4.3,39.2,0.0,0.0
2016-09-07 04:00:00,16.4,97,0.7,4.3,32.4,0.0,0.0
2016-09-07 05:00:00,16.8,97,1.7,4.9,36.7,4.0,33.4
2016-09-07 06:00:00,17.3,97,1.8,6.4,36.7,9.0,33.9
2016-09-07 07:00:00,18.3,93,0.2,6.0,33.1,25.0,55.4
2016-09-07 08:00:00,19.7,91,0.3,4.7,40.3,87.0,142.5
2016-09-07 09:00:00,20.8,84,1.2,5.7,36.0,100.0,136.5
2016-09-07 10:00:00,22.1,75,0.8,7.7,32.4,280.0,346.1
2016-09-07 11:00:00,23.3,69,0.2,6.6,34.6,492.0,589.4
2016-09-07 12:00:00,21.4,77,2.8,8.4,32.4,296.0,366.4
2016-09-07 13:00:00,21.1,76,1.2,3.1,27.7,174.0,238.3
2016-09-07 14:00:00,21.4,77,0.8,3.6,22.3,275.0,452.9
2016-09-07 15:00:00,19.9,83,3.2,4.3,21.6,118.0,264.0
2016-09-07 16:00:00,19.2,87,1.2,4.4,17.6,39.0,149.6
2016-09-07 17:00:00,18.7,90,0.3,4.3,15.8,3.0,25.6
2016-09-07 18:00:00,18.1,95,0.5,4.0,17.3,0.0,0.0
2016-09-07 19:00:00,17.2,95,0.1,3.1,20.9,0.0,0.0
2016-09-07 20:00:00,16.8,97,0.1,3.1,19.8,0.0,0.0
2016-09-07 21:00:00,16.8,98,0.3,3.6,20.9,0.0,0.0
2016-09-07 22:00:00,16.8,98,0.0,3.5,22.7,0.0,0.0
2016-09-07 23:00:00,16.6,99,0.1,5.1,20.2,0.0,0.0
2016-09-08 00:00:00,16.6,99,0.0,6.4,20.5,0.0,0.0
2016-09-08 01:00:00,16.7,99,0.0,6.4,20.9,0.0,0.0
2016-09-08 02:00:00,16.6,99,0.0,6.2,20.9,0.0,0.0
2016-09-08 03:00:00,16.7,99,0.1,6.4,22.7,0.0,0.0
2016-09-08 04:00:00,16.9,99,0.2,5.8,23.0,0.0,0.0
2016-09-08 05:00:00,17.0,99,0.3,4.8,22.3,2.0,16.9
2016-09-08 06:00:00,17.3,99,1.9,4.4,26.6,0.0,0.0
2016-09-08 07:00:00,17.6,97,1.0,4.8,28.4,1.0,2.2
2016-09-08 08:00:00,18.2,96,0.2,7.1,29.2,17.0,28.0
2016-09-08 09:00:00,19.4,91,0.3,8.8,36.7,96.0,131.6
2016-09-08 10:00:00,20.7,82,0.3,10.2,43.6,191.0,237.1
2016-09-08 11:00:00,21.0,79,0.2,10.8,46.4,187.0,225.0
2016-09-08 12:00:00,21.3,74,0.2,10.0,40.3,79.0,98.3
2016-09-08 13:00:00,21.0,77,0.3,11.5,46.1,49.0,67.5
2016-09-08 14:00:00,20.4,80,0.3,11.5,41.8,105.0,174.2
2016-09-08 15:00:00,19.8,83,0.5,12.0,40.0,67.0,151.5
2016-09-08 16:00:00,19.0,87,0.6,10.0,35.3,38.0,148.7
2016-09-08 17:00:00,18.2,92,0.4,6.8,40.7,3.0,26.2
2016-09-08 18:00:00,17.9,94,0.5,5.8,38.2,0.0,0.0
2016-09-08 19:00:00,17.6,96,0.2,5.3,33.5,0.0,0.0
2016-09-08 20:00:00,17.4,98,0.2,3.7,21.6,0.0,0.0
2016-09-08 21:00:00,17.2,99,0.1,3.5,19.8,0.0,0.0
2016-09-08 22:00:00,17.1,99,0.1,2.9,24.5,0.0,0.0
2016-09-08 23:00:00,17.0,99,0.0,4.1,23.8,0.0,0.0
2016-09-09 00:00:00,16.9,99,0.0,4.6,16.2,0.0,0.0
2016-09-09 01:00:00,17.1,99,0.1,4.6,16.2,0.0,0.0
2016-09-09 02:00:00,17.2,99,0.2,5.4,15.5,0.0,0.0
2016-09-09 03:00:00,17.0,98,0.1,5.5,16.6,0.0,0.0
2016-09-09 04:00:00,17.0,98,0.0,5.5,17.6,0.0,0.0
2016-09-09 05:00:00,16.9,98,0.1,5.5,18.4,4.0,34.2
2016-09-09 06:00:00,17.3,97,0.1,5.6,21.6,14.0,53.9
2016-09-09 07:00:00,18.2,97,0.4,5.5,23.4,14.0,31.4
2016-09-09 08:00:00,18.1,95,0.9,5.4,24.1,7.0,11.6
2016-09-09 09:00:00,19.9,91,0.3,5.9,25.2,154.0,212.1
2016-09-09 10:00:00,20.4,88,0.7,5.9,27.0,295.0,367.7
2016-09-09 11:00:00,20.5,86,0.9,5.4,27.4,201.0,242.9
2016-09-09 12:00:00,19.9,86,1.3,4.5,26.6,181.0,226.2
2016-09-09 13:00:00,19.3,84,1.8,4.2,25.6,135.0,187.0
2016-09-09 14:00:00,18.6,87,0.8,5.0,23.4,54.0,90.3
2016-09-09 15:00:00,18.1,91,1.7,3.8,20.5,1.0,2.3
2016-09-09 16:00:00,17.5,95,2.3,2.3,17.6,2.0,8.0
2016-09-09 17:00:00,17.1,96,0.3,2.9,15.5,2.0,17.8
2016-09-09 18:00:00,16.9,97,0.0,3.0,13.0,0.0,0.0
2016-09-09 19:00:00,16.6,98,0.0,2.5,14.8,0.0,0.0
2016-09-09 20:00:00,16.3,99,0.0,2.5,14.8,0.0,0.0
2016-09-09 21:00:00,16.2,99,0.0,2.6,15.1,0.0,0.0
2016-09-09 22:00:00,16.6,98,0.3,0.8,19.1,0.0,0.0
2016-09-09 23:00:00,16.4,98,0.4,0.8,19.8,0.0,0.0
2016-09-10 00:00:00,16.3,98,0.2,1.8,19.4,0.0,0.0
2016-09-10 01:00:00,16.4,98,0.0,4.4,18.7,0.0,0.0
2016-09-10 02:00:00,16.1,98,0.1,5.6,18.4,0.0,0.0
2016-09-10 03:00:00,16.0,98,0.2,5.0,19.1,0.0,0.0
2016-09-10 04:00:00,16.3,98,0.3,5.0,20.9,0.0,0.0
2016-09-10 05:00:00,16.5,97,0.3,4.7,22.0,1.0,8.7
2016-09-10 06:00:00,17.0,97,0.3,5.1,24.5,28.0,109.1
2016-09-10 07:00:00,17.1,97,0.3,5.2,22.3,21.0,47.5
2016-09-10 08:00:00,18.0,94,0.0,5.5,25.2,93.0,154.6
2016-09-10 09:00:00,18.7,91,0.4,5.8,25.6,65.0,89.9
2016-09-10 10:00:00,18.8,89,2.1,7.3,24.8,150.0,187.8
2016-09-10 11:00:00,20.0,86,0.8,6.0,25.9,307.0,372.6
2016-09-10 12:00:00,18.8,85,3.6,5.6,25.9,121.0,152.0
2016-09-10 13:00:00,19.6,83,0.3,5.9,23.8,139.0,193.7
2016-09-10 14:00:00,19.7,80,0.3,4.8,23.0,108.0,182.0
2016-09-10 15:00:00,19.8,78,0.4,4.2,22.0,139.0,321.4
2016-09-10 16:00:00,19.3,79,0.7,3.3,19.8,56.0,228.2
2016-09-10 17:00:00,18.4,86,0.7,3.6,13.3,2.0,18.3
2016-09-10 18:00:00,18.1,85,0.0,3.1,13.7,0.0,0.0
2016-09-10 19:00:00,17.9,86,0.0,2.3,15.1,0.0,0.0
2016-09-10 20:00:00,17.5,87,0.0,1.8,14.4,0.0,0.0
2016-09-10 21:00:00,17.2,88,0.0,2.1,13.7,0.0,0.0
2016-09-10 22:00:00,17.0,87,0.0,3.1,14.8,0.0,0.0
2016-09-10 23:00:00,16.9,85,0.0,2.8,16.2,0.0,0.0
2016-09-11 00:00:00,16.8,83,0.0,3.7,17.3,0.0,0.0
2016-09-11 01:00:00,16.9,79,0.0,3.4,18.0,0.0,0.0
2016-09-11 02:00:00,16.7,78,0.0,4.2,19.1,0.0,0.0
2016-09-11 03:00:00,16.2,79,0.0,4.7,20.2,0.0,0.0
2016-09-11 04:00:00,15.8,81,0.0,4.1,21.2,0.0,0.0
2016-09-11 05:00:00,15.8,82,0.0,3.6,22.3,7.0,61.4
2016-09-11 06:00:00,17.0,84,0.0,4.7,23.4,65.0,256.2
2016-09-11 07:00:00,18.1,82,0.0,6.3,25.9,63.0,143.4
2016-09-11 08:00:00,18.8,80,0.0,6.8,27.7,133.0,222.3
2016-09-11 09:00:00,20.0,78,0.0,6.0,31.7,307.0,426.5
2016-09-11 10:00:00,19.8,78,0.7,7.6,30.6,216.0,271.5
2016-09-11 11:00:00,20.6,76,0.0,7.1,29.9,332.0,404.8
2016-09-11 12:00:00,20.4,76,0.2,7.1,29.2,203.0,256.3
2016-09-11 13:00:00,19.8,77,1.1,5.9,26.6,202.0,283.2
2016-09-11 14:00:00,20.1,76,0.3,7.0,27.7,155.0,263.2
2016-09-11 15:00:00,19.6,78,0.3,5.8,20.9,66.0,154.4
2016-09-11 16:00:00,18.9,81,0.2,3.1,20.9,36.0,149.8
2016-09-11 17:00:00,18.1,87,0.2,0.5,17.3,4.0,37.4
2016-09-11 18:00:00,17.5,91,0.0,1.1,13.7,0.0,0.0
2016-09-11 19:00:00,17.1,91,0.0,1.8,14.4,0.0,0.0
2016-09-11 20:00:00,16.9,89,0.0,2.3,15.1,0.0,0.0
2016-09-11 21:00:00,16.7,89,0.0,2.5,16.2,0.0,0.0
2016-09-11 22:00:00,16.5,88,0.0,2.2,16.2,0.0,0.0
2016-09-11 23:00:00,16.3,87,0.0,1.4,15.8,0.0,0.0
2016-09-12 00:00:00,16.1,86,0.0,1.3,16.6,0.0,0.0
2016-09-12 01:00:00,15.9,85,0.0,2.3,18.4,0.0,0.0
2016-09-12 02:00:00,15.7,83,0.0,2.0,19.1,0.0,0.0
2016-09-12 03:00:00,15.6,82,0.0,1.3,19.4,0.0,0.0
2016-09-12 04:00:00,15.4,80,0.0,1.0,19.8,0.0,0.0
2016-09-12 05:00:00,15.6,81,0.0,1.4,20.9,5.0,44.5
2016-09-12 06:00:00,16.3,86,0.0,2.5,21.6,35.0,139.6
2016-09-12 07:00:00,18.3,80,0.0,4.7,25.2,103.0,236.0
2016-09-12 08:00:00,19.2,75,0.0,6.5,28.8,127.0,213.3
2016-09-12 09:00:00,20.3,68,0.0,7.6,27.7,378.0,527.5
2016-09-12 10:00:00,20.1,68,0.1,7.7,29.5,146.0,184.3
2016-09-12 11:00:00,21.0,64,0.0,8.7,29.2,351.0,430.0
2016-09-12 12:00:00,21.7,59,0.0,9.7,30.6,476.0,604.1
2016-09-12 13:00:00,21.5,59,0.0,9.6,32.0,369.0,520.6
2016-09-12 14:00:00,21.2,59,0.0,9.8,30.6,243.0,416.0
2016-09-12 15:00:00,21.0,58,0.0,8.0,28.8,212.0,501.6
2016-09-12 16:00:00,20.3,59,0.0,4.5,26.3,60.0,255.2
2016-09-12 17:00:00,18.8,72,0.0,3.8,21.6,5.0,48.0
2016-09-12 18:00:00,18.3,68,0.0,2.7,19.4,0.0,0.0
2016-09-12 19:00:00,18.2,66,0.0,2.6,22.3,0.0,0.0
2016-09-12 20:00:00,17.6,68,0.0,1.5,22.0,0.0,0.0
2016-09-12 21:00:00,17.1,69,0.0,1.1,22.3,0.0,0.0
2016-09-12 22:00:00,16.7,67,0.0,1.4,22.0,0.0,0.0
2016-09-12 23:00:00,16.5,66,0.0,1.4,21.6,0.0,0.0
2016-09-13 00:00:00,16.3,65,0.0,1.5,20.9,0.0,0.0
2016-09-13 01:00:00,16.1,64,0.0,1.5,20.2,0.0,0.0
2016-09-13 02:00:00,15.9,65,0.0,1.1,20.2,0.0,0.0
2016-09-13 03:00:00,15.7,66,0.0,1.0,19.8,0.0,0.0
2016-09-13 04:00:00,15.6,66,0.0,1.5,19.4,0.0,0.0
2016-09-13 05:00:00,15.7,67,0.0,0.8,19.1,10.0,90.1
2016-09-13 06:00:00,17.0,73,0.0,2.2,20.2,100.0,403.5
2016-09-13 07:00:00,19.4,60,0.0,4.7,23.8,263.0,606.7
2016-09-13 08:00:00,20.2,58,0.0,5.8,26.6,371.0,626.4
2016-09-13 09:00:00,21.1,55,0.0,6.6,28.1,532.0,745.8
2016-09-13 10:00:00,21.8,53,0.0,5.5,28.4,585.0,741.9
2016-09-13 11:00:00,22.3,52,0.0,6.3,27.4,580.0,713.8
2016-09-13 12:00:00,22.5,52,0.0,6.1,26.3,519.0,662.2
2016-09-13 13:00:00,22.6,51,0.0,5.5,24.1,445.0,631.8
2016-09-13 14:00:00,22.3,52,0.0,5.1,22.3,346.0,597.2
2016-09-13 15:00:00,21.7,55,0.0,4.7,20.9,206.0,493.3
2016-09-13 16:00:00,20.9,61,0.0,3.2,19.8,93.0,404.5
2016-09-13 17:00:00,19.3,76,0.0,4.6,14.8,6.0,59.1
2016-09-13 18:00:00,19.1,70,0.0,4.4,13.3,0.0,0.0
2016-09-13 19:00:00,19.0,69,0.0,4.4,14.0,0.0,0.0
2016-09-13 20:00:00,18.5,71,0.0,1.8,13.3,0.0,0.0
2016-09-13 21:00:00,17.8,74,0.0,0.5,11.2,0.0,0.0
2016-09-13 22:00:00,17.2,77,0.0,0.8,11.2,0.0,0.0
2016-09-13 23:00:00,16.6,79,0.0,0.8,11.2,0.0,0.0
2016-09-14 00:00:00,16.4,80,0.0,0.8,11.5,0.0,0.0
2016-09-14 01:00:00,16.1,80,0.0,0.8,11.5,0.0,0.0
2016-09-14 02:00:00,15.7,80,0.0,1.1,10.8,0.0,0.0
2016-09-14 03:00:00,15.4,81,0.0,0.7,10.1,0.0,0.0
2016-09-14 04:00:00,15.0,82,0.0,0.8,9.7,0.0,0.0
2016-09-14 05:00:00,15.0,82,0.0,1.1,9.7,10.0,91.3
2016-09-14 06:00:00,16.9,85,0.0,0.4,11.5,103.0,420.6
2016-09-14 07:00:00,20.2,61,0.0,2.7,15.1,264.0,613.3
2016-09-14 08:00:00,21.5,55,0.0,3.6,16.9,391.0,663.7
2016-09-14 09:00:00,22.5,51,0.0,4.1,18.7,503.0,708.5
2016-09-14 10:00:00,23.3,47,0.0,4.1,18.7,612.0,779.8
2016-09-14 11:00:00,23.5,46,0.0,4.1,18.0,468.0,578.8
2016-09-14 12:00:00,23.5,47,0.0,4.3,16.2,488.0,626.0
2016-09-14 13:00:00,23.7,45,0.0,5.0,15.5,400.0,571.6
2016-09-14 14:00:00,22.7,50,0.7,3.1,17.6,302.0,525.6
2016-09-14 15:00:00,22.1,53,0.0,2.2,16.6,160.0,387.9
2016-09-14 16:00:00,21.2,64,0.0,2.3,15.5,62.0,276.0
2016-09-14 17:00:00,19.8,71,0.0,3.2,11.5,6.0,60.7
2016-09-14 18:00:00,18.5,77,0.0,3.6,13.3,0.0,0.0
2016-09-14 19:00:00,19.6,61,0.0,3.6,9.4,0.0,0.0
2016-09-14 20:00:00,18.8,65,0.0,3.2,9.0,0.0,0.0
2016-09-14 21:00:00,17.9,70,0.0,3.3,8.3,0.0,0.0
2016-09-14 22:00:00,16.9,75,0.0,3.6,8.3,0.0,0.0
2016-09-14 23:00:00,15.9,79,0.0,2.8,7.9,0.0,0.0
2016-09-15 00:00:00,14.9,84,0.0,2.8,7.9,0.0,0.0
2016-09-15 01:00:00,14.7,85,0.0,2.4,9.0,0.0,0.0
2016-09-15 02:00:00,14.7,84,0.0,2.2,9.7,0.0,0.0
2016-09-15 03:00:00,14.5,84,0.0,2.9,10.1,0.0,0.0
2016-09-15 04:00:00,14.4,84,0.0,2.6,10.1,0.0,0.0
2016-09-15 05:00:00,15.3,81,0.0,2.2,11.2,10.0,92.6
2016-09-15 06:00:00,17.9,82,0.0,0.5,12.6,106.0,438.2
2016-09-15 07:00:00,20.4,68,0.0,2.6,14.0,206.0,482.0
2016-09-15 08:00:00,22.1,54,0.0,4.4,18.0,436.0,744.1
2016-09-15 09:00:00,23.2,48,0.0,5.0,20.2,563.0,796.8
2016-09-15 10:00:00,23.9,45,0.0,4.9,21.2,590.0,755.2
2016-09-15 11:00:00,24.5,43,0.0,4.5,21.2,613.0,761.8
2016-09-15 12:00:00,24.7,42,0.0,4.7,19.8,490.0,632.0
2016-09-15 13:00:00,24.9,41,0.0,4.9,18.7,464.0,667.5
2016-09-15 14:00:00,24.5,43,0.0,5.1,18.4,284.0,498.5
2016-09-15 15:00:00,24.0,45,0.0,4.3,18.0,186.0,456.6
2016-09-15 16:00:00,22.6,68,0.0,3.7,14.4,82.0,373.9
2016-09-15 17:00:00,22.5,49,0.0,2.5,11.5,6.0,62.4
2016-09-15 18:00:00,21.8,52,0.0,0.8,10.4,0.0,0.0
2016-09-15 19:00:00,21.2,54,0.0,1.1,9.0,0.0,0.0
2016-09-15 20:00:00,20.8,56,0.0,0.7,8.6,0.0,0.0
2016-09-15 21:00:00,19.9,59,0.0,1.1,7.6,0.0,0.0
2016-09-15 22:00:00,19.1,62,0.0,1.6,6.8,0.0,0.0
2016-09-15 23:00:00,18.5,65,0.0,1.9,7.2,0.0,0.0
2016-09-16 00:00:00,18.2,65,0.0,1.8,8.3,0.0,0.0
2016-09-16 01:00:00,18.0,66,0.0,1.9,9.4,0.0,0.0
2016-09-16 02:00:00,18.0,64,0.0,1.8,10.8,0.0,0.0
2016-09-16 03:00:00,17.9,64,0.0,1.5,11.2,0.0,0.0
2016-09-16 04:00:00,17.7,63,0.0,1.4,11.2,0.0,0.0
2016-09-16 05:00:00,17.7,63,0.0,1.5,11.2,10.0,93.9
2016-09-16 06:00:00,18.8,68,0.0,0.5,11.5,109.0,456.3
2016-09-16 07:00:00,21.9,50,0.0,2.7,14.0,275.0,648.1
2016-09-16 08:00:00,23.1,44,0.0,3.9,16.9,438.0,751.7
2016-09-16 09:00:00,24.1,42,0.0,3.8,17.6,568.0,807.8
2016-09-16 10:00:00,25.0,40,0.0,2.9,17.3,650.0,836.0
2016-09-16 11:00:00,25.8,39,0.0,2.3,16.6,670.0,836.9
2016-09-16 12:00:00,26.2,38,0.0,2.2,16.9,615.0,797.7
2016-09-16 13:00:00,26.1,39,0.0,3.3,18.7,450.0,651.7
2016-09-16 14:00:00,25.9,40,0.0,3.6,20.2,300.0,531.3
